# by Pavel_Play
inst
17110, meria_XYLI_09, 1, 952.448, -12.4465, 1380.7, 0.0, 0.0, 0.0, 1.0, -1
17111, meria_XYLI_10, 1, 978.676, 3.76778, 1380.43, 0.0, 0.0, 0.0, 1.0, -1
17112, meria_XYLI_59, 1, 951.637, -4.40267, 1381.03, 0.0, 0.0, 0.0, 1.0, -1
17113, meria_XYLI_58, 1, 1008.22, 1.9085, 1380.95, 0.0, 0.0, 0.0, 1.0, -1
17114, meria_XYLI_13, 1, 1006.73, 7.33043, 1380.66, 0.0, 0.0, 0.0, 1.0, -1
17115, meria_XYLI_55, 1, 955.469, 2.06133, 1380.43, 0.0, 0.0, 0.0, 1.0, -1
17116, meria_XYLI_15, 1, 1005.17, -17.4513, 1380.43, 0.0, 0.0, 0.0, 1.0, -1
17117, meria_XYLI_16, 1, 979.785, -5.54936, 1382.07, 0.0, 0.0, 2.38419e-007, 1.0, -1
17118, meria_XYLI_17, 1, 990.528, -4.45361, 1382.07, 0.0, 0.0, 0.0, 1.0, -1
17119, meria_XYLI_18, 1, 958.627, 2.09666, 1380.73, 0.0, 0.0, 0.0, 1.0, -1
17120, meria_XYLI_19, 1, 950.237, 2.49443, 1381.28, 0.0, 0.0, 0.0, 1.0, -1
17121, meria_XYLI_20, 1, 954.554, 9.22471, 1381.29, 0.0, 0.0, 0.0, 1.0, -1
17122, meria_XYLI_21, 1, 954.644, 3.92652, 1381.02, 0.0, 0.0, 0.0, 1.0, -1
17123, meria_XYLI_22, 1, 980.783, -4.5661, 1381.02, 0.0, 0.0, 0.0, 1.0, -1
17124, meria_XYLI_23, 1, 962.639, 18.093, 1381.1, 0.0, 0.0, 0.0, 1.0, -1
17125, meria_XYLI_24, 1, 964.829, 19.1202, 1380.49, 0.0, 0.0, 0.0, 1.0, -1
17126, meria_XYLI_25, 1, 960.383, 19.1202, 1380.49, 0.0, 0.0, 0.0, 1.0, -1
17127, meria_XYLI_26, 1, 964.565, 13.5901, 1380.49, 0.0, 0.0, 0.0, 1.0, -1
17128, meria_XYLI_27, 1, 964.71, 13.4446, 1380.87, 0.0, 0.0, 0.0, 1.0, -1
17129, meria_XYLI_28, 1, 963.395, 13.404, 1380.49, 0.0, 0.0, 0.0, 1.0, -1
17130, meria_XYLI_29, 1, 968.157, 2.146, 1382.67, 0.0, 0.0, 0.0, 1.0, -1
17131, meria_XYLI_52, 1, 979.77, 2.92422, 1381.17, 0.0, 0.0, 0.0, 1.0, -1
17132, meria_XYLI_61, 1, 966.886, -14.4562, 1382.67, 0.0, 0.0, 0.0, 1.0, -1
17133, meria_XYLI_51, 1, 989.517, 0.467815, 1381.61, 0.0, 0.0, 0.0, 1.0, -1
17134, meria_XYLI_50, 1, 980.994, 3.49797, 1380.81, 0.0, 0.0, 0.0, 1.0, -1
17135, meria_XYLI_34, 1, 965.192, -11.8153, 1380.35, 0.0, 0.0, 0.0, 1.0, -1
17136, meria_XYLI_35, 1, 994.369, 1.00374, 1380.35, 0.0, 0.0, 0.0, 1.0, -1
17137, meria_XYLI_36, 1, 987.238, -5.08733, 1380.59, 0.0, 0.0, 0.0, 1.0, -1
17138, meria_XYLI_37, 1, 987.38, -6.55023, 1381.09, 0.0, 0.0, 0.0, 1.0, -1
17139, meria_XYLI_49, 1, 991.803, 1.86374, 1382.67, 0.0, 0.0, 0.0, 1.0, -1
17140, meria_XYLI_39, 1, 998.529, 18.1748, 1380.93, 0.0, 0.0, 0.0, 1.0, -1
17141, meria_XYLI_40, 1, 969.144, -2.19611, 1380.35, 0.0, 0.0, 0.0, 1.0, -1
17142, meria_XYLI_41, 1, 983.349, 8.9615, 1381.02, 0.0, 0.0, 0.0, 1.0, -1
17143, meria_XYLI_42, 1, 1004.25, -1.47449, 1380.59, 0.0, 0.0, 0.0, 1.0, -1
17144, meria_XYLI_43, 1, 1005.34, -1.97171, 1381.08, 0.0, 0.0, 0.0, 1.0, -1
17145, meria_XYLI_44, 1, 986.468, -0.00340462, 1381.25, 0.0, 0.0, 0.0, 1.0, -1
17146, meria_XYLI_45, 1, 998.428, -4.7965, 1382.07, 0.0, 0.0, 0.0, 1.0, -1
17147, meria_XYLI_47, 1, 1008.1, 4.21705, 1380.59, 0.0, 0.0, 0.0, 1.0, -1
17148, meria_XYLI_46, 1, 979.785, -2.63104, 1382.9, 0.0, 0.0, 0.0, 1.0, -1
17149, meria_XYLI_48, 1, 979.791, -1.39025, 1382.08, 0.0, 0.0, 0.0, 1.0, -1
17150, meria_XYLI_38, 1, 979.779, -1.29076, 1383.67, 0.0, 0.0, 0.0, 1.0, -1
17151, meria_XYLI_33, 1, 954.717, -14.2431, 1380.59, 0.0, 0.0, 0.0, 1.0, -1
17152, meria_XYLI_32, 1, 954.518, -13.9203, 1380.7, 0.0, 0.0, 0.0, 1.0, -1
17153, meria_XYLI_30, 1, 979.881, -3.95988, 1380.5, 0.0, 0.0, 0.0, 1.0, -1
17154, meria_XYLI_53, 1, 955.154, -13.5013, 1381.03, 0.0, 0.0, 0.0, 1.0, -1
17155, meria_XYLI_54, 1, 954.565, -13.9282, 1381.03, 0.0, 0.0, 0.0, 1.0, -1
17156, meria_XYLI_14, 1, 979.34, -13.7819, 1380.97, 0.0, 0.0, 0.0, 1.0, -1
17157, meria_XYLI_56, 1, 979.435, -5.95805, 1380.43, 0.0, 0.0, 0.0, 1.0, -1
17158, meria_XYLI_57, 1, 976.727, -5.92831, 1381.23, 0.0, 0.0, 0.0, 1.0, -1
17159, meria_XYLI_12, 1, 954.514, -7.53936, 1380.95, 0.0, 0.0, 0.0, 1.0, -1
17160, meria_XYLI_11, 1, 980.139, -1.27512, 1380.41, 0.0, 0.0, 0.0, 1.0, -1
17161, meria_XYLI_04, 1, 974.983, -5.6206, 1380.82, 0.0, 0.0, 0.0, 1.0, -1
17162, meria_XYLI_00, 1, 979.78, -1.28956, 1382.09, 0.0, 0.0, 0.0, 1.0, -1
17163, meria_XYLI_62, 1, 965.987, -11.9275, 1382.07, 0.0, 0.0, 0.0, 1.0, -1
17164, meria_XYLI_63, 1, 979.78, -1.28956, 1382.09, 0.0, 0.0, 0.0, 1.0, -1
17165, xata_01, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17166, xata_02, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17167, xata_03, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17168, xata_04, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17169, xata_05, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17170, xata_06, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17171, xata_07, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17172, xata_08, 1, 660.0, 30.0, 1025.0, 0.0, 0.0, 0.0, 1.0, -1
17173, CRB_int_24_a, 1, 1550.0, 422.0, 1000.0, 0.0, 0.0, 0.0, 1.0, -1
17191, Crb_IntAvSkol1, 1, 1650.0, 922.0, 1000.0, 0.0, 0.0, 0.0, 1.0, -1
17192, Crb_dorsAvSk1, 1, 1656.738, 920.656, 1000.021, 0.0, 0.0, 0.707108188464, -0.707105373907, -1
17192, Crb_dorsAvSk1, 1, 1652.743, 920.656, 1000.021, 0.0, 0.0, 0.707108188464, -0.707105373907, -1
17192, Crb_dorsAvSk1, 1, 1642.97, 923.37, 1000.021, 0.0, 0.0, 0.0, 1.0, -1
17192, Crb_dorsAvSk1, 1, 1653.943, 925.132, 1000.021, 0.0, 0.0, 0.707106312094, 0.707107250279, -1
17188, CRB_INTBolka1, 1, 2050.0, 1422.0, 1000.0, 0.0, 0.0, 0.0, 1.0, -1
17189, CRB_INTBolka2, 1, 2050.0, 1422.0, 1000.0, 0.0, 0.0, 0.0, 1.0, -1
17190, CRB_INTbolDor, 1, 2077.86, 1418.85, 999.223, 0, 0, 0.707106312094, 0.707107250279, -1
17190, CRB_INTbolDor, 1, 2077.86, 1421.25, 999.223, 0, 0, -0.707106312094, 0.707107250279, -1
17190, CRB_INTbolDor, 1, 2065.72, 1418.85, 999.223, 0, 0, 0.707106312094, 0.707107250279, -1
17190, CRB_INTbolDor, 1, 2065.72, 1421.25, 999.223, 0, 0, -0.707106312094, 0.707107250279, -1
17190, CRB_INTbolDor, 1, 2065.7, 1426.32, 999.223, 0, 0, 0.707106312094, 0.707107250279, -1
17190, CRB_INTbolDor, 1, 2077.82, 1432.79, 999.223, 0, 0, 0.707106312094, 0.707107250279, -1
17190, CRB_INTbolDor, 1, 2062.05, 1422.86, 999.223, 0, 0, 0, 1, -1
17190, CRB_INTbolDor, 1, 2053.78, 1422.86, 999.223, 0, 0, 0, 1, -1
17190, CRB_INTbolDor, 1, 2031.09, 1422.86, 999.223, 0, 0, 0, 1, -1
17190, CRB_INTbolDor, 1, 2013.24, 1417.2, 999.223, 0, 0, 0.999999999999, 1.32679489668e-06, -1
17190, CRB_INTbolDor, 1, 2029.89, 1417.2, 999.223, 0, 0, 0.999999999999, 1.32679489668e-06, -1
17190, CRB_INTbolDor, 1, 2045.08, 1417.2, 999.223, 0, 0, 0.999999999999, 1.32679489668e-06, -1
17190, CRB_INTbolDor, 1, 2060.85, 1417.2, 999.223, 1.32679665706e-06, 1.32679665706e-06, -0.999999999997, -1.32679641628e-06, -1
17190, CRB_INTbolDor, 1, 2049.64, 1411.86, 999.223, 1.32679665706e-06, 1.32679665706e-06, -0.999999999997, -1.32679641628e-06, -1
#17191, bandos_1, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17192, bandos_2, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17193, bandos_3, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17194, bandos_4, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17195, bandos_5, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17196, bandos_6, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17197, bandos_7, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17198, bandos_8, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17199, bandos_9, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17200, bandos_10, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17201, bandos_11, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17202, bandos_12, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17203, bandos_13, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17204, bandos_14, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17205, bandos_15, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17206, bandos_16, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17207, bandos_17, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17208, bandos_18, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17209, bandos_19, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
#17210, bandos_20, 1, 2500.0, 1500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
17211, Crb_intArmy1, 1, 2911.5641, 1506.96324, 1051.77302, 0.0, 0.0, 0.0, 1.0, -1
17212, Crb_intArmy3, 1, 2910.3681, 1452.9043, 1051.8415, 0.0, 0.0, 0.0, 1.0, -1
17213, Crb_intArmy4, 1, 2890.64917, 1433.3374, 1051.8415, 0.0, 0.0, 0.0, 1.0, -1
17214, Crb_intArmy5, 1, 2910.3681, 1446.9472, 1051.8415, 0.0, 0.0, 0.0, 1.0, -1
17215, Crb_intArmy2, 1, 2883.7047, 1472.6083, 1051.81875, 0.0, 0.0, 0.0, 1.0, -1
17217, XYLI_NEWS_00, 1, 1985.16641, -0.173382, 1382.25354, 0.0, 0.0, 0.0, 1.0, -1
17217, XYLI_NEWS_00, 1, 1985.16641, -0.173382, 1382.25354, 0.0, 0.0, 0.0, 1.0, -1
17218, XYLI_NEWS_01, 1, 1981.85806, 1.38976, 1380.924917, 0.0, 0.0, 0.0, 1.0, -1
17219, XYLI_NEWS_02, 1, 1976.3492, 2.06579, 1381.09996, 0.0, 0.0, 0.0, 1.0, -1
17220, XYLI_NEWS_03, 1, 1988.73045, 2.05045, 1381.2829, 0.0, 0.0, 0.0, 1.0, -1
17221, XYLI_NEWS_04, 1, 1988.4622, 1.20905, 1381.2127, 0.0, 0.0, 0.0, 1.0, -1
17222, XYLI_NEWS_05, 1, 1970.96606, -4.91852, 1381.88516, 0.0, 0.0, 0.0, 1.0, -1
17223, XYLI_NEWS_06, 1, 1985.15959, 7.83645, 1381.76902, 0.0, 0.0, 0.0, 1.0, -1
17224, XYLI_NEWS_07, 1, 1976.0488, -0.0960512, 1382.20395, 0.0, 0.0, 0.0, 1.0, -1
17225, XYLI_NEWS_08, 1, 1977.3717, -3.71275, 1381.09875, 0.0, 0.0, 0.0, 1.0, -1
17226, XYLI_NEWS_09, 1, 1986.55041, -0.201473, 1382.46863, 0.0, 0.0, 0.0, 1.0, -1
17227, XYLI_NEWS_10, 1, 1972.84601, 7.65409, 1382.28612, 0.0, 0.0, 0.0, 1.0, -1
17228, XYLI_NEWS_11, 1, 1971.67914, -15.844, 1381.94638, 0.0, 0.0, 0.0, 1.0, -1
17229, Crb_intPolice42, 1, 2900.67914, 1500.844, 1550.94638, 0.0, 0.0, 0.0, 1.0, -1
17230, Crb_intArmy6, 1, 2910.3681, 1452.9043, 1051.8415, 0.0, 0.0, 0.0, 1.0, -1
17231, CRB_IntSBU2, 1, 2900.635386, 2002.99769, 2054.18554, 0.0, 0.0, 0.0, 1.0, -1
17232, CRB_IntSBU1, 1, 2900.635386, 2002.99769, 2054.18554, 0.0, 0.0, 0.0, 1.0, -1
17233, Crb_BanSberInt, 1, 2900.0, 2500.0, 1050.0, 0.0, 0.0, 0.0, 1.0, -1
17240, XYLIosobnyak_00, 1, -10.5335, 1500.00950387, 1381.51351, 0.0, 0.0, 0.0, 1.0, -1
17241, XYLIosobnyak_01, 1, 9.24266, 1508.76509, 1382.24444, 0.0, 0.0, 0.0, 1.0, -1
17242, XYLIosobnyak_02, 1, 19.3044, 1501.99465, 1380.941415, 0.0, 0.0, 0.0, 1.0, -1
17243, XYLIosobnyak_03, 1, -10.543, 1516.1548, 1380.650036, 0.0, 0.0, 0.0, 1.0, -1
17244, XYLIosobnyak_04, 1, -14.443, 1502.45374, 1380.209651, 0.0, 0.0, 0.0, 1.0, -1
